class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,28292,-1,0,-1,0,0,0,0,0,0,9766,863038,1012898,197824,2874,0,1071206,0,48,0,0,0,1774490,1496716,453418,216174,0,0,0,0,0,0,0,0,0,0,0,0,415332,1541668,129400,0,3734,2332,2898,5574,604676,1467066,118,2,0,0,937114,269168,157872,110268,96712,150470,304220,60576,0,0,2228592,0,220,192,246,1071206,35334,176018,276112,267460,1310700,1310700,1310700,1310700,1310700,1310700,1310700,180280,28292.47,2228592,2228592,2183314,12648,263726,96702,1013020,2086400,1209600,0,-1,-1,-1,1680299.52,0,402262.08,-1,-1,0,0,0,166760,1023752,727032,144166,19730,4778,182,-1,0,2228592,-1,3982,350,33020,279358,109190,1028286,615208,16910,96,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1946,92,0,0,0,0,0,0,0,0,22382,29398,6640,0,0,69592,13122,1801260,476404,0,0,0,0,0,-1,-1,425698,403034,187712,95024,266520,352518,275668,63440,16776,10,0,0
neg,10,2,6,4,0,0,0,0,0,0,2674,8184,2710,0,0,0,1598,0,0,0,558,1060,14726,11990,225608,1176,0,0,0,0,18,14,0,0,0,0,0,0,0,7478,6090,0,200,20,344,1064,66,3594,8268,10,2,0,12164,270,62,64,54,198,558,76,22,100,240958,0,6,0,0,1598,220,221782,3778,-1,-1,-1,-1,-1,-1,-1,-1,225400,9.04,240958,240958,255952,38,0,23976,240560,13622,1209600,296,8,6,0,2071.68,0,10131.84,0,32,0,0,1946,8270,2036,752,564,0,0,0,2,4,240958,0,1546,14,20,18,12,4126,6822,966,44,0,8,8,2478,156,0,0,0,0,2478,74,92,0,0,0,0,0,0,0,0,344,0,0,0,0,30,8,320,34,0,4,0,0,0,2.08,88,11782,1582,42,6,12,22,76,46,0,0,0,0
neg,80996,-1,1078,1018,0,0,0,0,0,0,182,472302,3572904,1283290,115880,6826,2355178,0,0,0,0,0,4800546,4043610,899154,643070,0,0,2658,0,5286,806,0,0,0,0,0,161950,2366894,2597814,324726,0,3720,950,2810,483500,3926856,1032000,1548,0,0,0,1780434,1133792,501880,421524,353820,313576,454570,491788,0,0,5700794,352,886,1224,26,2355178,71494,442406,452816,166680,198180,178240,235960,-1,-1,-1,-1,109100,80996.08,5700794,5700794,5698110,39241.0,17070,78874,850480,5451384,1209600,165430,2,126,0,4711098.24,0,735876.48,0,0,0,0,0,27710,1054370,3074258,1228508,53536,11448,1554,32,40,5700794,-1,6854,1032,2400,187522,319508,3635114,1256802,41470,682,0,1408,2360,4641458,438886,0,46200,0,22,4751964,4642,508,0,0,0,0,0,0,0,0,41422,44220,8264,0,0,173448,26054,320040,90318,0,0,0,0,11862180,2218.28,2404,767890,1086108,789400,356242,650208,615712,519298,304652,337566,24308,0,0
neg,50270,-1,208,176,0,0,0,0,0,0,7466,876144,1726716,311324,14428,714,1350906,0,0,0,0,0,2685292,2397494,420978,243918,0,0,0,0,252,92,0,0,0,0,0,253770,1965000,665432,52590,0,1382,206,690,196858,1996708,740848,100,0,0,0,752614,820004,327354,274206,231432,165384,141886,222998,914,0,3106710,342,394,1548,18,1350906,27976,224816,193344,152440,184980,-1,-1,-1,-1,-1,-1,79000,50270.23,3106710,3106710,3114106,20091.0,2434,65720,682580,2936792,1209600,62556,0,68,0,2689559.04,0,245559.36,0,0,0,0,0,169558,1222978,1367838,162720,11266,2344,88,0,12,3106710,-1,3480,434,30616,139544,90434,1494242,1156762,21180,100,0,498,112,649484,802644,0,92690,0,0,2457774,1798,188,0,0,0,0,0,0,0,0,15212,21614,5356,0,0,58256,8008,4917400,557064,0,0,0,0,0,845.32,964,263244,434098,350998,181694,387248,491924,381578,228572,205354,12082,0,0
neg,6046,-1,2130706432,0,0,0,0,0,0,0,234,23546,226176,128268,1210,0,154934,0,0,0,0,0,356800,328518,42340,20172,0,0,0,0,400,76,0,0,0,0,0,0,85144,181518,112772,0,1750,330,300,624,8612,366904,818,78,2,16,148682,159424,46080,19106,4886,682,502,72,0,0,399232,48,1096,98,0,154934,3424,21176,20956,-1,-1,-1,-1,-1,-1,-1,-1,41500,6045.41,399232,399232,407636,1501.0,0,39380,398100,379434,1209600,8684,0,0,0,331972.8,0,48321.6,0,92,0,0,0,6006,106624,239122,26156,1196,330,0,0,4,399232,-1,1898,76,15228,5164,16198,295018,42240,3586,26,0,0,0,0,0,0,0,0,0,0,270,92,0,0,0,0,0,0,0,0,1804,726,488,0,0,5192,1112,2213060,221132,0,0,0,0,5043040,310.02,212,49538,39426,28058,13154,155114,92160,1892,92,0,0,0,0
neg,376,-1,58,54,0,0,0,0,0,0,76,22204,11818,0,0,0,14166,0,0,0,0,0,28918,23638,12604,2654,0,0,0,0,116,46,0,0,0,0,0,0,32076,818,1204,0,1402,68,112,90,2486,29940,0,0,0,0,21396,9154,2618,402,134,268,120,6,0,0,41546,0,2,94,0,14166,524,6700,5874,-1,-1,-1,-1,-1,-1,-1,-1,12360,376.96,41546,41546,46944,92,934,3980,41340,34098,1209600,1222,0,6,0,24634.56,0,8176.32,0,30,0,0,0,7232,24432,2110,258,66,0,0,0,4,41546,-1,1370,20,36,1970,940,6588,20646,2360,168,0,114,136,21576,9264,0,142,0,0,25600,82,42,0,0,0,0,0,0,0,0,340,40,14,0,0,808,206,15560,1962,0,0,0,0,0,154.44,60,10130,7538,2112,952,3188,10072,104,2,0,0,0,0
neg,66898,-1,1224,884,0,0,0,0,0,0,2890,130946,2779790,1593568,126120,10106,2297826,9080,0,0,0,0,4033308,3471584,1207946,463602,0,0,452,0,4142,792,0,0,0,0,0,8686,960452,3022938,651344,0,8922,7576,17572,412886,3233942,962308,208,4,2,0,1675338,901990,436220,278442,196954,150278,157404,759764,87030,0,5242100,148,314,5216,14,2297826,74888,745444,457538,238720,236020,301300,321160,-1,-1,-1,-1,98880,66897.84,5242100,5242100,5237752,36219.0,2648,33114,391780,4643420,1209600,176196,0,202,0,3895306.56,0,743888.64,0,0,0,0,0,24638,861328,2684748,1015554,49368,7258,526,594,598,5242100,-1,7250,840,25026,308948,326520,3013228,921910,39388,310,0,1444,2274,3851550,637408,46,196,0,0,3938404,4192,262,0,0,0,0,0,0,0,0,40396,47540,13060,0,0,140290,31252,70220,22634,493698,69844,0,0,11859680,2040.32,2122,777748,873500,521466,261714,843664,933788,121518,114338,191014,4670,0,0
neg,290,0,6,4,0,0,0,0,0,0,22138,11818,1236,0,0,0,15754,0,0,0,832,1210,32442,25470,12822,2342,0,0,0,0,4,2,0,0,0,0,0,0,0,654,34538,0,1550,144,198,380,586,30366,1968,0,0,0,19672,6398,2684,1824,1930,1074,764,776,50,20,46172,6,2,0,0,15754,682,5072,7696,-1,-1,-1,-1,-1,-1,-1,-1,12220,290.68,46172,46172,44460,112,0,4264,45540,35318,1209600,1256,0,6,0,20870.4,0,13176.96,10,46,0,0,8208,15074,11658,242,10,0,0,0,10,24,46172,0,1438,54,32,1552,442,7018,22356,2298,2,0,4,2,21558,3942,0,10,0,0,23478,540,134,0,0,0,0,0,0,0,0,602,52,18,0,0,766,154,660,66,0,0,0,0,0,238.12,114,14602,8710,1914,750,1596,1382,1116,5042,80,0,0,0
neg,4830,-1,58,58,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,200480,0,0,0,0,0,330196,270128,90222,49458,0,0,2794,0,94,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,420490,12,14,24,0,200480,6116,32040,57208,-1,-1,-1,-1,-1,-1,-1,-1,89020,4829.32,420490,420490,435032,2378,11030,41196,419420,408218,1209600,10034,58,38,0,303919.68,0,87639.36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,8,420490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80,458,171458,866,0,8224,0,0,278204,288,24,0,0,0,0,0,0,0,0,4334,2568,460,0,0,10188,1612,275300,104622,367814,186,0,0,3829330,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
neg,31052,-1,1396,-1,0,0,0,0,0,0,50386,1454526,1931156,388076,894,0,1576846,0,0,0,0,0,3641580,3115676,738872,344406,0,0,0,0,0,0,0,0,0,0,0,0,60728,3763288,1022,0,11250,4742,6286,15982,2707112,1079632,28,6,0,0,1615824,1383402,359564,188122,123190,94402,60528,6,0,0,4382624,0,600,1036,0,1576846,51722,324116,410162,182900,186180,271940,-1,-1,-1,-1,-1,78780,31051.55,4382624,4382624,4361898,13738,678872,63828,732560,3825038,1209600,0,-1,-1,-1,2937860.16,77806.08,796142.4,0,0,0,0,0,115616,1108614,1663976,867902,59942,8896,92,-1,714,4382624,-1,15664,2830,64666,620726,317700,1295652,1472854,34696,250,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,8082,1438,0,0,0,0,0,0,24720,95972,35368,21324,6072,0,0,123476,18676,39499840,5126656,0,0,0,0,1051550,6029.18,6486,914464,1544808,855986,275064,201090,22780,7632,2026,1160,28,0,0
neg,1446,0,70,-1,0,0,0,0,248,13932,76412,41832,54532,35080,2550,0,72888,0,1454,1774,12660,18746,200190,193854,28192,6006,8,0,0,0,44,142,0,0,0,0,0,0,0,35790,188796,0,1594,394,356,7826,2644,175462,18720,17590,0,0,152990,15064,7478,13354,17654,7210,5600,5174,62,0,241212,12,8,90,0,72888,1284,700,27152,-1,-1,-1,-1,-1,-1,-1,-1,27000,1445.36,241212,241212,248508,0,0,23208,239680,225330,1209600,2280,-1,-1,-1,0,0,0,0,172,248,1582,72980,20716,44468,38794,27512,17088,1198,0,-1,194,241212,0,10252,162,318,2554,62896,45070,95630,7702,2,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,308,198,0,120584,0,0,0,0,0,0,1420,204,56,0,0,1816,470,0,0,0,0,0,0,442610,1040.18,338,152222,11902,3442,1844,6446,12354,9404,26328,644,0,0,0
neg,24,2,6,6,0,0,0,0,0,918,6380,2402,2826,0,0,0,3160,0,0,0,2356,13522,23098,21960,26046,638,0,0,0,0,20,24,0,0,0,0,0,0,0,4048,8478,0,98,12,30,1482,528,5522,2806,2048,0,0,10134,574,200,126,80,34,372,474,246,286,51552,2,8,2,0,3160,254,22728,3294,-1,-1,-1,-1,-1,-1,-1,-1,25760,24.05,51552,51552,53556,48,24,5000,51220,12594,1209600,486,2,6,0,3956.16,0,6627.84,0,18,0,8,7000,1980,1650,442,1446,0,0,0,8,12,51552,0,2086,28,26,6,8,1132,7946,1212,82,0,0,30,4278,250,0,0,0,0,4544,74,94,0,0,0,0,0,0,0,0,296,0,0,0,0,204,28,13720,1354,0,24,0,0,0,124.56,66,8966,2982,446,74,18,10,18,12,0,0,0,0
neg,41130,-1,298,0,0,0,0,0,0,0,2676,125042,1919324,762954,39862,766,1176506,0,0,0,0,0,2651838,2348692,425714,243702,0,0,0,0,412,164,0,0,0,0,0,0,1304504,1115656,430464,0,4922,4396,7808,430392,2081114,321576,406,8,0,2,1058414,598462,209634,186888,180718,180160,259058,177290,0,0,3078232,46,188,186,10,1176506,24640,176656,246588,149080,176440,-1,-1,-1,-1,-1,-1,93840,41129.05,3078232,3078232,3063612,18684,7598,61702,651740,2850624,1209600,71264,0,0,0,2369131.2,30315.84,448492.8,0,0,0,0,0,2740,735240,1529158,546626,31408,5190,262,0,146,3078232,-1,5004,632,30610,313442,156512,1808628,520780,14938,78,0,0,0,0,0,0,0,0,0,0,2506,354,0,0,90,30450,0,0,0,0,16124,32268,5932,0,0,61692,11402,3316340,402924,0,0,0,0,1184860,1348.38,1524,502496,627706,304018,162342,316144,285334,208166,136734,287832,19852,0,0
neg,19216,-1,106,98,0,0,0,0,0,0,28914,310934,617114,335132,14920,1034,574834,0,0,0,1636,3330,1184778,1041210,186362,120688,0,0,0,0,152,66,0,0,0,0,0,62488,624566,397768,223226,0,1984,428,570,10820,773388,510656,10202,0,0,0,422456,308160,138106,122526,118172,103384,80948,14296,0,0,1372996,18,506,686,20,574834,16516,95726,89664,164560,-1,-1,-1,-1,-1,-1,-1,19040,19215.83,1372996,1372996,1374628,8143.0,8388,14478,160400,1308048,1209600,42344,0,36,0,1137648.96,0,168376.32,0,0,0,0,4570,158298,329738,616814,188882,8728,986,32,2,8,1372996,-1,3006,232,23266,100834,58584,826344,282790,12818,174,0,202,248,711942,71460,0,6158,0,0,1150200,842,98,0,0,0,0,0,0,0,0,8512,23774,3760,0,0,42008,7442,1198140,204866,0,0,0,0,675460,564.9,574,180380,262696,185678,92476,176902,178024,106856,60684,62234,2118,0,0
neg,83748,-1,256,228,0,0,0,0,0,0,44264,892768,3297388,1170806,76280,7492,2301278,0,144,920,0,0,5056336,4541542,666210,413784,0,0,0,0,714,152,0,9700,58524,60884,112520,177846,2305078,1809914,954532,0,3538,1756,2238,309350,3724370,1446644,1102,0,0,0,1891668,1044722,726306,522452,326394,249782,401118,326538,18,0,5723576,216,1286,528,38,2301278,50964,315846,348164,128120,130820,114800,169240,-1,-1,-1,-1,113160,83748.29,5723576,5723576,5665254,37034,16874,81536,874140,5488998,1209600,154954,2,124,0,4689751.68,0,795184.32,0,0,0,0,2098,258056,1731222,2739114,715700,36950,5656,202,32,42,5723576,-1,7502,834,43800,357968,183212,2390348,2423022,80744,1558,10,276,442,4591766,491152,0,5386,0,24,4750302,3766,366,0,0,0,0,0,0,0,0,29192,45698,10534,0,0,128136,36626,690320,100050,0,0,0,0,11861370,2118.9,2214,848308,790974,558758,299686,795770,1658694,475874,41578,18524,832,0,0
neg,13636,-1,244,200,0,0,0,0,0,180862,1195088,595646,217456,81104,3492,0,659040,24486,302,0,113172,179966,1961692,1912122,362126,133028,26,0,0,0,1216,560,0,0,0,0,0,0,0,759690,1513958,0,2374,1880,3464,14694,1080200,1171036,0,0,0,0,1346514,453576,148046,113990,60692,40644,28500,28536,36346,16804,2437276,70,222,1358,6,659040,12678,139700,221526,181340,171760,-1,-1,-1,-1,-1,-1,6840,13636.52,2437276,2437276,2439374,7894,0,316,15500,2273648,1209600,31150,2,90,0,765469.44,708383.04,796914.24,54,294,0,20342,679750,1170864,303164,95958,3126,410,34,0,728,736,2437276,-1,1986,184,453272,522978,946332,348592,304,0,0,0,278,1608,778282,126530,0,16,0,0,782616,1498,1542,0,0,1190,718168,0,0,0,0,8630,3314,1750,0,0,20106,5344,1563980,157080,632968,780,0,0,0,536.12,602,1516856,149778,87282,52116,117358,88100,137434,120436,4288,0,0,0
neg,23036,-1,712,658,0,0,0,0,0,0,4404,8462,2213216,844698,9444,4,1330112,1410,0,0,0,0,2663898,1878682,1390058,593634,0,0,19428,0,4014,278,0,0,0,0,0,0,113358,2965098,1772,0,16104,12206,11454,456136,2371184,213136,8,0,0,0,1136638,926238,433350,231496,122256,68404,57392,104454,0,0,4055642,0,186,394,8,1330112,51206,860838,522326,361280,449200,412300,-1,-1,-1,-1,-1,151200,23036.99,4055642,4055642,4050196,16027.0,24734,30750,411160,3080228,1209600,108154,2,186,0,2783505.6,56030.4,230002.56,0,0,0,0,0,0,100176,1862544,987982,109542,19312,672,1728,1746,4055642,-1,15464,3306,55148,168976,271730,1916742,635250,13510,102,0,916,644,489030,36444,0,7820,92,6,2843696,6166,1116,0,0,280,56378,0,0,0,0,41498,16000,3518,0,0,46642,5700,54656280,5886890,0,0,0,0,305360,6454.06,6176,314480,2059730,438492,125326,95628,32820,12184,876,692,0,0,0
neg,224810,-1,-1,-1,-1,-1,0,0,114,967122,4654182,4125418,1529474,120496,8746,194,-1,-1,-1,-1,-1,-1,-1,7055292,-1,874306,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,83788,6316586,5005372,0,34912,35638,49556,92596,1967090,9225914,40,0,0,0,1371404,4756306,2719100,1035798,491940,297508,218152,287014,189414,39110,-1,-1,-1,-1,-1,-1,-1,1090866,1207856,-1,-1,-1,-1,-1,-1,-1,-1,-1,224810.19,-1,-1,-1,75780,-1,-1,-1,-1,-1,-1,-1,-1,-1,10133770.56,0,1272364.8,-1,-1,0,92670,2219522,5004358,3015274,992316,69530,11144,932,0,-1,-1,-1,-1,7814,1472,517532,276378,5049084,5496034,57432,0,0,0,590,1120,9357308,2347404,0,45944,0,0,9534604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1318008,866844,555418,225342,400370,343462,427468,6934282,334212,340,-1,na
neg,99796,-1,2130706432,458,0,0,0,0,0,0,267190,3544042,3280496,473354,3234,0,3222876,0,0,0,6838,13876,6217546,4653622,1843004,1247160,0,0,0,0,1118,288,0,0,0,0,0,7662,6009314,1536872,14468,0,10240,2364,4010,21210,3341912,4099798,88780,2,0,0,2956298,2163552,755734,503720,386864,457088,344882,178,0,0,8071480,0,32,14,22,3222876,143238,893496,941996,191040,228580,296220,331900,351260,290740,-1,-1,117040,99796.62,8071480,8071480,8011074,34723.0,11400,58810,776260,7568316,1209600,161638,2,310,0,6682971.84,0,874655.04,0,0,0,0,40872,1356964,3131278,2426292,506844,76142,27286,2638,2846,2688,8071480,-1,22270,3566,139236,472464,258592,4736248,1853538,82086,316,0,636,2226,5229008,49944,0,167780,0,6,6784030,7082,86,0,0,0,0,0,0,0,0,94658,213454,43484,0,0,126908,18906,31632320,3259130,0,0,0,0,0,7153.14,7892,948038,1631486,1376918,924074,2448622,229670,1576,7564,368,0,0,0
neg,42128,-1,526,428,0,0,0,0,0,0,8228,745972,1711918,165810,2556,0,1214836,0,0,0,0,0,2387430,2151614,313122,198142,0,0,0,0,530,616,0,0,0,0,0,108632,1953904,228018,343930,0,1302,372,784,6162,1615072,1007964,2828,0,0,0,1182366,673718,354392,234828,130184,53438,5558,0,0,0,2700946,0,350,394,0,1214836,31770,175656,135410,129640,146980,-1,-1,-1,-1,-1,-1,32020,42128.89,2700946,2700946,2719956,11209.0,1304,25564,276820,2634484,1209600,63472,0,108,0,2388746.88,0,243955.2,0,0,0,0,0,265468,1463572,795240,99140,8430,2546,88,4,8,2700946,-1,3216,384,8382,177858,74620,1666848,684240,18846,90,0,478,1274,2348214,154954,42,12538,0,0,2414296,1834,250,0,0,0,0,0,0,0,0,15040,27030,7286,0,0,72826,10332,59360,6678,0,0,0,0,2428270,818.5,960,266544,385204,316358,187162,659518,546430,148676,59398,64466,728,0,0
neg,53576,-1,2130706434,840,0,0,0,0,0,0,790,343920,2351536,827328,67242,4890,1495418,0,0,0,0,0,3139884,2689470,550596,396168,0,0,0,0,3206,430,0,0,0,0,0,74158,1984510,1100298,436740,0,2092,1626,2730,7202,128376,3453142,538,0,0,0,1143286,811990,367944,267924,241542,259334,332354,171332,0,0,3690982,100,126,114,32,1495418,43598,288152,260604,184480,184900,165380,-1,-1,-1,-1,-1,9940,53575.07,3690982,3690982,3687100,25323.0,1280,2014,56180,3595706,1209600,113622,2,88,0,3179921.28,0,413667.84,16,576,0,0,0,78256,1001718,2047116,445796,17946,4316,558,28,36,3690982,-1,4418,600,63470,170596,119458,2422380,787766,26770,248,0,1254,1162,3173900,40584,0,5902,0,10,3213942,1968,134,0,0,0,0,0,0,0,0,24900,55938,23262,0,0,80778,14754,13786920,1406908,0,0,0,0,23575100,1092.42,1218,428894,646960,549438,304368,747386,640878,145946,83248,47174,1414,0,0
neg,46460,-1,248,240,0,0,0,0,0,5698,77672,1105722,1637156,226470,6564,0,1351102,0,0,0,5922,9330,2779994,2470226,394890,246622,0,0,0,0,346,88,0,0,0,0,0,34336,1092148,1099234,833564,0,2032,350,574,2836,908484,2130976,14028,2,0,0,726320,972160,357084,292530,234706,191144,171388,113698,252,0,3181504,42,16,596,10,1351102,32778,198214,193630,142180,169880,-1,-1,-1,-1,-1,-1,76060,46459.31,3181504,3181504,3176498,19061.0,10152,70956,754560,3059282,1209600,93412,0,108,0,2746470.72,0,310502.4,0,0,0,0,42514,362888,1412326,1141672,88140,9522,2126,94,2,6,3181504,-1,4436,652,92998,160632,122698,2292116,368080,17574,96,0,372,360,1978726,181474,0,23288,0,42,2776204,2230,98,0,0,0,0,0,0,0,0,17906,42316,7348,0,0,88146,12820,3496760,504026,0,0,0,0,6459330,1310.58,1420,336440,625504,440446,218538,431196,407828,281148,154288,162674,1220,0,0
neg,77294,-1,782,752,0,0,0,0,0,0,96278,1647306,3478090,868982,68840,2802,2498998,0,0,0,0,0,5365560,4312442,1878892,854612,0,0,0,0,652,132,0,0,0,0,0,573998,4543042,851132,194126,0,5772,1548,3282,19244,2971372,3113346,47730,4,0,0,2352828,1461704,592118,456878,378846,387708,486162,46054,0,0,7246382,82,182,696,20,2498998,86832,1177338,698542,270400,258060,356260,426980,322080,-1,-1,-1,227660,77293.97,7246382,7246382,7229908,34247.0,2318,107020,1178420,6162298,1209600,257980,2,132,0,5277780.48,0,879226.56,0,0,0,0,0,516390,2429442,2549606,588478,63998,13650,734,1082,1096,7246382,-1,15042,2006,265206,530570,497142,4004538,794878,52738,178,0,1512,316,5268276,61956,0,121472,0,12,5336504,7234,550,0,0,0,0,0,0,0,0,55586,83778,33728,0,0,204588,29528,20081820,2023240,0,0,0,0,38789000,4039.5,4536,943440,1693848,1067900,513234,838516,558840,279284,129668,135966,1602,0,0
neg,3766,-1,68,38,0,0,0,0,0,0,220,19974,190638,55010,0,0,122224,0,0,0,0,0,244526,222250,65252,16144,0,0,0,0,2,0,0,0,0,0,0,0,164576,98316,2950,0,4956,4014,4810,3586,32522,215946,8,0,0,0,131250,68874,25108,14366,8822,6318,5286,5818,0,0,309860,12,140,20,0,122224,3690,45240,19938,-1,-1,-1,-1,-1,-1,-1,-1,64580,3765.82,309860,309860,312616,1123.0,212,30600,308960,265842,1209600,7706,0,16,0,202042.56,0,60615.36,40,78,0,0,0,1596,97524,146486,18356,1556,324,0,50,82,309860,-1,3436,32,2388,34888,17220,116126,90154,1560,38,0,92,0,200492,29756,0,622,0,0,203900,220,50,0,0,0,0,0,0,0,0,1644,1752,384,0,0,9192,1806,5640,834,0,0,0,0,2765860,175.94,148,65644,46424,23624,10218,18870,15678,14014,16658,52734,1978,0,0
neg,76,0,0,4,0,0,0,0,0,0,2,6970,7556,0,0,0,4880,0,0,0,0,0,15088,12364,13396,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14528,0,74,12,24,888,1768,4570,7192,0,0,0,11500,1582,352,318,122,380,190,66,10,8,28520,0,0,0,0,4880,282,11212,2162,-1,-1,-1,-1,-1,-1,-1,-1,13200,75.23,28520,28520,35912,58,0,2732,28280,14612,1209600,0,2,2,0,8688,11.52,3284.16,0,10,0,0,0,2174,10744,1578,32,0,0,0,0,0,28520,0,2646,18,18,320,1500,8046,1910,70,0,0,6,146,9312,616,0,0,0,0,9326,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,16.68,84,6284,5658,1112,324,372,456,48,274,0,0,0,0
neg,38410,-1,132,94,0,0,0,0,0,0,79756,916942,1491492,296936,10874,0,1255400,0,0,0,1856,3336,2387552,1966572,512892,357968,0,0,0,0,418,82,0,0,0,0,0,60904,1060122,566120,1108854,0,3928,2790,1742,9926,1754666,999602,23344,2,0,0,1038432,618708,256238,209572,206704,318396,147950,0,0,0,2903018,0,58,76,12,1255400,46840,237816,273964,189240,231400,-1,-1,-1,-1,-1,-1,85820,38410.06,2903018,2903018,2895866,17162,44846,43178,476220,2796000,1209600,108022,0,178,0,2426148.48,0,367157.76,0,0,0,0,19690,257636,961470,1114080,407510,28984,5774,856,1920,1926,2903018,-1,4682,708,116742,194662,277592,1807736,384434,9420,24,0,258,188,2131980,19642,0,98856,0,0,2480746,2422,512,0,0,0,0,0,0,0,0,24044,39672,6544,0,0,117982,20570,665480,224922,0,0,0,0,0,1402.34,1552,394262,653614,463408,240962,417190,246920,164802,92690,116168,5984,0,0
neg,38350,-1,2044,1890,0,0,0,0,0,0,228,60596,3514998,975564,2658,0,2080032,70726,0,0,0,0,3097550,1709652,1556270,1350266,0,0,57112,0,2530,268,0,0,0,0,0,34788,235028,4237990,46238,0,4496,1592,1878,1248278,2875422,422158,220,0,0,0,2225418,688304,323724,244152,205802,187668,278546,400430,0,0,4653958,0,554,562,0,2080032,110430,333644,1219926,403900,403700,381340,-1,-1,-1,-1,-1,363680,38350.06,4653958,4653958,4652498,27566,35862,99792,1021840,4554044,1209600,167220,10,72,0,2913351.36,0,1637983.68,0,0,0,0,0,9546,157136,2187194,2071600,123134,4772,662,2178,2202,4653958,-1,3560,376,610412,902814,401774,2062330,561584,10898,296,0,3418,734,2731200,226052,0,3550,0,36,2956200,4426,708,0,0,0,0,0,0,0,0,72976,23926,5524,0,0,121700,26712,691480,195662,0,0,0,0,8350100,689.58,726,1661372,1094478,745792,283398,468820,213044,67834,12846,6460,0,0,0
neg,29988,0,2130706432,102,402,434,0,0,0,366,345774,1046556,186482,574,0,0,716238,0,34,0,5062,8134,1502148,1393400,180434,81240,0,0,0,0,94,342,0,0,0,0,0,0,0,18882,1560870,0,1292,990,1076,1968,1200,1426756,146466,4,0,0,586672,472402,305208,104876,47924,23482,12896,8120,3766,14406,1688022,536,574,1128,0,716238,10958,72012,107678,133900,-1,-1,-1,-1,-1,-1,-1,42780,29988.32,1688022,1688022,1672842,7959.0,524,45506,474480,1584230,1209600,24490,2,90,0,1409982.72,763.2,170978.88,6,460,0,0,17068,145706,519338,728288,136594,31570,1188,0,162,164,1688022,0,3176,336,38568,98654,33604,474694,910256,20328,136,0,86,694,1421472,976410,0,784,0,0,1437422,1202,314,0,0,130,854,0,0,0,0,6376,406,114,454150,85266,20872,3468,6375620,639612,597874,970,0,0,0,8.32,1280,185640,137506,66936,67962,76482,57840,164516,820584,2286,0,0,0
